"flight","airline","source_city","destination_city","days_left","price"
"SG-1089","SpiceJet","Delhi","Mumbai",12,58.41
"SG-8803","SpiceJet","Delhi","Mumbai",12,58.41
"SG-1061","SpiceJet","Delhi","Mumbai",12,58.41
"SG-8157","SpiceJet","Delhi","Mumbai",12,58.41
"SG-1063","SpiceJet","Delhi","Mumbai",12,58.41
"SG-8169","SpiceJet","Delhi","Mumbai",12,58.41
"I5-764","AirAsia","Delhi","Mumbai",12,58.42
"UK-981","Vistara","Delhi","Mumbai",12,58.41
"UK-927","Vistara","Delhi","Mumbai",12,58.41
"UK-975","Vistara","Delhi","Mumbai",12,58.41
"UK-993","Vistara","Delhi","Mumbai",12,58.41
"UK-951","Vistara","Delhi","Mumbai",12,58.41
"UK-933","Vistara","Delhi","Mumbai",12,58.41
"UK-985","Vistara","Delhi","Mumbai",12,58.41
"UK-953","Vistara","Delhi","Mumbai",12,58.41
"UK-943","Vistara","Delhi","Mumbai",12,58.41
"UK-995","Vistara","Delhi","Mumbai",12,58.41
"UK-977","Vistara","Delhi","Mumbai",12,58.41
"UK-963","Vistara","Delhi","Mumbai",12,58.41
"UK-945","Vistara","Delhi","Mumbai",12,58.41
"UK-941","Vistara","Delhi","Mumbai",12,58.41
"UK-955","Vistara","Delhi","Mumbai",12,58.41
"G8-7533","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-7534","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-7535","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-530","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-334","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-354","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-2501","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-336","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-392","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-346","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-330","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-338","GO_FIRST","Delhi","Mumbai",12,58.4
"G8-323","GO_FIRST","Delhi","Mumbai",12,58.4
"6E-171","Indigo","Delhi","Mumbai",12,58.41
"6E-2054","Indigo","Delhi","Mumbai",12,58.41
"6E-5001","Indigo","Delhi","Mumbai",12,58.41
"6E-6202","Indigo","Delhi","Mumbai",12,58.41
"6E-5041","Indigo","Delhi","Mumbai",12,58.41
"6E-2137","Indigo","Delhi","Mumbai",12,58.41
"6E-6261","Indigo","Delhi","Mumbai",12,58.41
"6E-6278","Indigo","Delhi","Mumbai",12,58.41
"6E-218","Indigo","Delhi","Mumbai",12,58.41
"6E-5328","Indigo","Delhi","Mumbai",12,58.41
"AI-868","Air_India","Delhi","Mumbai",12,58.41
"AI-887","Air_India","Delhi","Mumbai",12,58.41
"AI-665","Air_India","Delhi","Mumbai",12,58.41
"AI-865","Air_India","Delhi","Mumbai",12,58.41
"AI-678","Air_India","Delhi","Mumbai",12,58.41
"AI-624","Air_India","Delhi","Mumbai",12,58.41
"I5-482","AirAsia","Delhi","Mumbai",12,60.21
"6E-2046","Indigo","Delhi","Mumbai",12,60.46
"6E-549","Indigo","Delhi","Mumbai",12,60.46
"6E-6722","Indigo","Delhi","Mumbai",12,60.46
"AI-805","Air_India","Delhi","Mumbai",12,62.52
"SG-8709","SpiceJet","Delhi","Mumbai",13,58.39
"SG-1089","SpiceJet","Delhi","Mumbai",13,58.39
"SG-1061","SpiceJet","Delhi","Mumbai",13,58.39
"SG-8157","SpiceJet","Delhi","Mumbai",13,58.39
"SG-1063","SpiceJet","Delhi","Mumbai",13,58.39
"SG-8169","SpiceJet","Delhi","Mumbai",13,58.39
"I5-764","AirAsia","Delhi","Mumbai",13,58.42
"UK-927","Vistara","Delhi","Mumbai",13,58.41
"UK-975","Vistara","Delhi","Mumbai",13,58.41
"UK-993","Vistara","Delhi","Mumbai",13,58.41
"UK-951","Vistara","Delhi","Mumbai",13,58.41
"UK-933","Vistara","Delhi","Mumbai",13,58.41
"UK-985","Vistara","Delhi","Mumbai",13,58.41
"UK-953","Vistara","Delhi","Mumbai",13,58.41
"UK-943","Vistara","Delhi","Mumbai",13,58.41
"UK-995","Vistara","Delhi","Mumbai",13,58.41
"UK-977","Vistara","Delhi","Mumbai",13,58.41
"UK-963","Vistara","Delhi","Mumbai",13,58.41
"UK-945","Vistara","Delhi","Mumbai",13,58.41
"UK-941","Vistara","Delhi","Mumbai",13,58.41
"UK-955","Vistara","Delhi","Mumbai",13,58.41
"UK-981","Vistara","Delhi","Mumbai",13,59.44
"G8-7533","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-7534","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-7535","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-530","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-334","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-2501","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-336","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-392","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-346","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-330","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-338","GO_FIRST","Delhi","Mumbai",13,58.4
"G8-323","GO_FIRST","Delhi","Mumbai",13,58.4
"6E-171","Indigo","Delhi","Mumbai",13,58.41
"6E-2054","Indigo","Delhi","Mumbai",13,58.41
"6E-5001","Indigo","Delhi","Mumbai",13,58.41
"6E-2137","Indigo","Delhi","Mumbai",13,58.41
"SG-8803","SpiceJet","Delhi","Mumbai",13,58.41
"6E-6261","Indigo","Delhi","Mumbai",13,58.41
"6E-6722","Indigo","Delhi","Mumbai",13,58.41
"6E-6278","Indigo","Delhi","Mumbai",13,58.41
"6E-218","Indigo","Delhi","Mumbai",13,58.41
"6E-5328","Indigo","Delhi","Mumbai",13,58.41
"AI-868","Air_India","Delhi","Mumbai",13,58.41
"AI-887","Air_India","Delhi","Mumbai",13,58.41
"AI-665","Air_India","Delhi","Mumbai",13,58.41
"AI-805","Air_India","Delhi","Mumbai",13,58.41
"AI-678","Air_India","Delhi","Mumbai",13,58.41
"AI-624","Air_India","Delhi","Mumbai",13,58.41
"I5-482","AirAsia","Delhi","Mumbai",13,60.21
"6E-6202","Indigo","Delhi","Mumbai",13,60.46
"6E-2046","Indigo","Delhi","Mumbai",13,60.46
"6E-549","Indigo","Delhi","Mumbai",13,60.46
"6E-5041","Indigo","Delhi","Mumbai",13,64.58
"SG-1091","SpiceJet","Delhi","Mumbai",14,58.41
"SG-8709","SpiceJet","Delhi","Mumbai",14,58.41
"SG-1089","SpiceJet","Delhi","Mumbai",14,58.41
"SG-8803","SpiceJet","Delhi","Mumbai",14,58.41
"SG-1061","SpiceJet","Delhi","Mumbai",14,58.41
"SG-8157","SpiceJet","Delhi","Mumbai",14,58.41
"SG-1063","SpiceJet","Delhi","Mumbai",14,58.41
"SG-8169","SpiceJet","Delhi","Mumbai",14,58.41
"I5-764","AirAsia","Delhi","Mumbai",14,58.42
"UK-981","Vistara","Delhi","Mumbai",14,58.41
"UK-927","Vistara","Delhi","Mumbai",14,58.41
"UK-975","Vistara","Delhi","Mumbai",14,58.41
"UK-993","Vistara","Delhi","Mumbai",14,58.41
"UK-951","Vistara","Delhi","Mumbai",14,58.41
"UK-933","Vistara","Delhi","Mumbai",14,58.41
"UK-985","Vistara","Delhi","Mumbai",14,58.41
"UK-953","Vistara","Delhi","Mumbai",14,58.41
"UK-943","Vistara","Delhi","Mumbai",14,58.41
"UK-995","Vistara","Delhi","Mumbai",14,58.41
"UK-977","Vistara","Delhi","Mumbai",14,58.41
"UK-963","Vistara","Delhi","Mumbai",14,58.41
"UK-945","Vistara","Delhi","Mumbai",14,58.41
"UK-941","Vistara","Delhi","Mumbai",14,58.41
"UK-955","Vistara","Delhi","Mumbai",14,58.41
"G8-7533","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-7534","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-7535","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-530","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-334","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-2501","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-336","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-392","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-346","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-330","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-338","GO_FIRST","Delhi","Mumbai",14,58.4
"G8-323","GO_FIRST","Delhi","Mumbai",14,58.4
"6E-171","Indigo","Delhi","Mumbai",14,58.41
"6E-2054","Indigo","Delhi","Mumbai",14,58.41
"6E-5001","Indigo","Delhi","Mumbai",14,58.41
"6E-6202","Indigo","Delhi","Mumbai",14,58.41
"6E-5041","Indigo","Delhi","Mumbai",14,58.41
"6E-2137","Indigo","Delhi","Mumbai",14,58.41
"6E-6261","Indigo","Delhi","Mumbai",14,58.41
"6E-218","Indigo","Delhi","Mumbai",14,58.41
"6E-5328","Indigo","Delhi","Mumbai",14,58.41
"AI-868","Air_India","Delhi","Mumbai",14,58.41
"AI-887","Air_India","Delhi","Mumbai",14,58.41
"AI-665","Air_India","Delhi","Mumbai",14,58.41
"AI-865","Air_India","Delhi","Mumbai",14,58.41
"AI-805","Air_India","Delhi","Mumbai",14,58.41
"AI-678","Air_India","Delhi","Mumbai",14,58.41
"AI-624","Air_India","Delhi","Mumbai",14,58.41
"6E-549","Indigo","Delhi","Mumbai",14,60.46
"6E-6722","Indigo","Delhi","Mumbai",14,60.46
"6E-6278","Indigo","Delhi","Mumbai",14,60.46
"6E-2046","Indigo","Delhi","Mumbai",14,62.52
"I5-482","AirAsia","Delhi","Mumbai",14,64.33
"UK-975","Vistara","Delhi","Mumbai",15,24.28
"UK-953","Vistara","Delhi","Mumbai",15,24.28
"UK-927","Vistara","Delhi","Mumbai",15,26.48
"UK-993","Vistara","Delhi","Mumbai",15,26.48
"UK-951","Vistara","Delhi","Mumbai",15,26.48
"UK-933","Vistara","Delhi","Mumbai",15,26.48
"UK-995","Vistara","Delhi","Mumbai",15,26.48
"UK-945","Vistara","Delhi","Mumbai",15,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",15,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",15,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",15,23.64
"6E-171","Indigo","Delhi","Mumbai",15,23.64
"I5-764","AirAsia","Delhi","Mumbai",15,23.64
"6E-2054","Indigo","Delhi","Mumbai",15,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",15,23.64
"6E-5001","Indigo","Delhi","Mumbai",15,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",15,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",15,23.64
"6E-2137","Indigo","Delhi","Mumbai",15,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",15,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",15,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",15,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",15,23.64
"6E-6261","Indigo","Delhi","Mumbai",15,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",15,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",15,23.64
"6E-218","Indigo","Delhi","Mumbai",15,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",15,23.64
"AI-868","Air_India","Delhi","Mumbai",15,24.28
"AI-887","Air_India","Delhi","Mumbai",15,24.28
"AI-665","Air_India","Delhi","Mumbai",15,24.28
"AI-865","Air_India","Delhi","Mumbai",15,24.28
"AI-678","Air_India","Delhi","Mumbai",15,24.28
"SG-1091","SpiceJet","Delhi","Mumbai",15,25.71
"SG-8709","SpiceJet","Delhi","Mumbai",15,25.71
"SG-1089","SpiceJet","Delhi","Mumbai",15,25.71
"SG-8803","SpiceJet","Delhi","Mumbai",15,25.71
"SG-1061","SpiceJet","Delhi","Mumbai",15,25.71
"SG-8157","SpiceJet","Delhi","Mumbai",15,25.71
"SG-1063","SpiceJet","Delhi","Mumbai",15,25.71
"SG-8169","SpiceJet","Delhi","Mumbai",15,25.71
"UK-981","Vistara","Delhi","Mumbai",15,29.43
"UK-943","Vistara","Delhi","Mumbai",15,30.4
"UK-963","Vistara","Delhi","Mumbai",15,30.4
"UK-941","Vistara","Delhi","Mumbai",15,30.4
"UK-955","Vistara","Delhi","Mumbai",15,30.4
"AI-624","Air_India","Delhi","Mumbai",15,27.37
"UK-985","Vistara","Delhi","Mumbai",15,31.63
"UK-977","Vistara","Delhi","Mumbai",15,32.46
"6E-6278","Indigo","Delhi","Mumbai",15,29.43
"6E-5328","Indigo","Delhi","Mumbai",15,29.43
"AI-805","Air_India","Delhi","Mumbai",15,31.49
"6E-549","Indigo","Delhi","Mumbai",15,35.01
"6E-6202","Indigo","Delhi","Mumbai",15,37.81
"6E-5041","Indigo","Delhi","Mumbai",15,37.81
"6E-6722","Indigo","Delhi","Mumbai",15,37.81
"6E-2046","Indigo","Delhi","Mumbai",15,42.45
"I5-482","AirAsia","Delhi","Mumbai",15,78.78
"UK-981","Vistara","Delhi","Mumbai",16,24.28
"UK-975","Vistara","Delhi","Mumbai",16,24.28
"UK-953","Vistara","Delhi","Mumbai",16,24.28
"UK-927","Vistara","Delhi","Mumbai",16,26.48
"UK-993","Vistara","Delhi","Mumbai",16,26.48
"UK-951","Vistara","Delhi","Mumbai",16,26.48
"UK-933","Vistara","Delhi","Mumbai",16,26.48
"UK-985","Vistara","Delhi","Mumbai",16,26.48
"UK-995","Vistara","Delhi","Mumbai",16,26.48
"UK-945","Vistara","Delhi","Mumbai",16,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",16,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",16,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",16,23.64
"6E-171","Indigo","Delhi","Mumbai",16,23.64
"I5-764","AirAsia","Delhi","Mumbai",16,23.64
"6E-2054","Indigo","Delhi","Mumbai",16,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",16,23.64
"6E-5001","Indigo","Delhi","Mumbai",16,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",16,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",16,23.64
"6E-2137","Indigo","Delhi","Mumbai",16,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",16,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",16,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",16,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",16,23.64
"6E-6261","Indigo","Delhi","Mumbai",16,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",16,23.64
"6E-6278","Indigo","Delhi","Mumbai",16,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",16,23.64
"6E-218","Indigo","Delhi","Mumbai",16,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",16,23.64
"AI-887","Air_India","Delhi","Mumbai",16,24.28
"AI-665","Air_India","Delhi","Mumbai",16,24.28
"AI-678","Air_India","Delhi","Mumbai",16,24.28
"SG-8709","SpiceJet","Delhi","Mumbai",16,25.71
"SG-1089","SpiceJet","Delhi","Mumbai",16,25.71
"SG-8803","SpiceJet","Delhi","Mumbai",16,25.71
"SG-1061","SpiceJet","Delhi","Mumbai",16,25.71
"SG-8157","SpiceJet","Delhi","Mumbai",16,25.71
"SG-1063","SpiceJet","Delhi","Mumbai",16,25.71
"SG-8169","SpiceJet","Delhi","Mumbai",16,25.71
"6E-5328","Indigo","Delhi","Mumbai",16,29.43
"UK-943","Vistara","Delhi","Mumbai",16,30.4
"UK-977","Vistara","Delhi","Mumbai",16,30.4
"UK-963","Vistara","Delhi","Mumbai",16,30.4
"UK-941","Vistara","Delhi","Mumbai",16,30.4
"UK-955","Vistara","Delhi","Mumbai",16,30.4
"AI-868","Air_India","Delhi","Mumbai",16,27.37
"AI-865","Air_India","Delhi","Mumbai",16,27.37
"AI-805","Air_India","Delhi","Mumbai",16,27.37
"AI-624","Air_India","Delhi","Mumbai",16,27.37
"6E-2046","Indigo","Delhi","Mumbai",16,29.43
"6E-5041","Indigo","Delhi","Mumbai",16,29.43
"6E-6202","Indigo","Delhi","Mumbai",16,35.01
"6E-549","Indigo","Delhi","Mumbai",16,37.81
"I5-482","AirAsia","Delhi","Mumbai",16,41.5
"6E-6722","Indigo","Delhi","Mumbai",16,42.45
"UK-927","Vistara","Delhi","Mumbai",17,26.48
"UK-993","Vistara","Delhi","Mumbai",17,26.48
"UK-951","Vistara","Delhi","Mumbai",17,26.48
"UK-985","Vistara","Delhi","Mumbai",17,26.48
"UK-995","Vistara","Delhi","Mumbai",17,26.48
"UK-945","Vistara","Delhi","Mumbai",17,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",17,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",17,23.64
"6E-171","Indigo","Delhi","Mumbai",17,23.64
"I5-764","AirAsia","Delhi","Mumbai",17,23.64
"6E-2054","Indigo","Delhi","Mumbai",17,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",17,23.64
"6E-5001","Indigo","Delhi","Mumbai",17,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",17,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",17,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",17,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",17,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",17,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",17,23.64
"6E-6261","Indigo","Delhi","Mumbai",17,23.64
"6E-6278","Indigo","Delhi","Mumbai",17,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",17,23.64
"6E-218","Indigo","Delhi","Mumbai",17,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",17,23.64
"AI-868","Air_India","Delhi","Mumbai",17,24.28
"AI-887","Air_India","Delhi","Mumbai",17,24.28
"AI-665","Air_India","Delhi","Mumbai",17,24.28
"AI-678","Air_India","Delhi","Mumbai",17,24.28
"SG-8709","SpiceJet","Delhi","Mumbai",17,25.71
"SG-1089","SpiceJet","Delhi","Mumbai",17,25.71
"SG-8803","SpiceJet","Delhi","Mumbai",17,25.71
"SG-1061","SpiceJet","Delhi","Mumbai",17,25.71
"SG-8157","SpiceJet","Delhi","Mumbai",17,25.71
"SG-1063","SpiceJet","Delhi","Mumbai",17,25.71
"SG-8169","SpiceJet","Delhi","Mumbai",17,25.71
"6E-5328","Indigo","Delhi","Mumbai",17,29.43
"UK-981","Vistara","Delhi","Mumbai",17,29.43
"UK-943","Vistara","Delhi","Mumbai",17,30.4
"UK-977","Vistara","Delhi","Mumbai",17,30.4
"UK-963","Vistara","Delhi","Mumbai",17,30.4
"UK-941","Vistara","Delhi","Mumbai",17,30.4
"UK-955","Vistara","Delhi","Mumbai",17,30.4
"AI-865","Air_India","Delhi","Mumbai",17,27.37
"AI-805","Air_India","Delhi","Mumbai",17,27.37
"UK-933","Vistara","Delhi","Mumbai",17,31.63
"6E-2137","Indigo","Delhi","Mumbai",17,29.43
"AI-624","Air_India","Delhi","Mumbai",17,31.49
"I5-482","AirAsia","Delhi","Mumbai",17,36.61
"6E-6202","Indigo","Delhi","Mumbai",17,42.45
"6E-2046","Indigo","Delhi","Mumbai",17,42.45
"6E-5041","Indigo","Delhi","Mumbai",17,42.45
"6E-6722","Indigo","Delhi","Mumbai",17,42.45
"G8-7535","GO_FIRST","Delhi","Mumbai",17,45.82
"G8-330","GO_FIRST","Delhi","Mumbai",17,45.82
"UK-953","Vistara","Delhi","Mumbai",17,65.61
"6E-549","Indigo","Delhi","Mumbai",17,63.51
"UK-981","Vistara","Delhi","Mumbai",18,24.28
"UK-975","Vistara","Delhi","Mumbai",18,24.28
"UK-953","Vistara","Delhi","Mumbai",18,24.28
"UK-927","Vistara","Delhi","Mumbai",18,26.48
"UK-993","Vistara","Delhi","Mumbai",18,26.48
"UK-951","Vistara","Delhi","Mumbai",18,26.48
"UK-933","Vistara","Delhi","Mumbai",18,26.48
"UK-985","Vistara","Delhi","Mumbai",18,26.48
"UK-995","Vistara","Delhi","Mumbai",18,26.48
"UK-945","Vistara","Delhi","Mumbai",18,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",18,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",18,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",18,23.64
"6E-171","Indigo","Delhi","Mumbai",18,23.64
"I5-764","AirAsia","Delhi","Mumbai",18,23.64
"6E-2054","Indigo","Delhi","Mumbai",18,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",18,23.64
"6E-5001","Indigo","Delhi","Mumbai",18,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",18,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",18,23.64
"6E-2137","Indigo","Delhi","Mumbai",18,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",18,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",18,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",18,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",18,23.64
"6E-6261","Indigo","Delhi","Mumbai",18,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",18,23.64
"6E-6278","Indigo","Delhi","Mumbai",18,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",18,23.64
"6E-218","Indigo","Delhi","Mumbai",18,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",18,23.64
"AI-868","Air_India","Delhi","Mumbai",18,24.28
"AI-887","Air_India","Delhi","Mumbai",18,24.28
"AI-665","Air_India","Delhi","Mumbai",18,24.28
"AI-865","Air_India","Delhi","Mumbai",18,24.28
"AI-678","Air_India","Delhi","Mumbai",18,24.28
"SG-1091","SpiceJet","Delhi","Mumbai",18,25.71
"SG-8709","SpiceJet","Delhi","Mumbai",18,25.71
"SG-1089","SpiceJet","Delhi","Mumbai",18,25.71
"SG-8803","SpiceJet","Delhi","Mumbai",18,25.71
"SG-1061","SpiceJet","Delhi","Mumbai",18,25.71
"SG-8157","SpiceJet","Delhi","Mumbai",18,25.71
"SG-1063","SpiceJet","Delhi","Mumbai",18,25.71
"SG-8169","SpiceJet","Delhi","Mumbai",18,25.71
"6E-5328","Indigo","Delhi","Mumbai",18,29.43
"UK-943","Vistara","Delhi","Mumbai",18,30.4
"UK-977","Vistara","Delhi","Mumbai",18,30.4
"UK-963","Vistara","Delhi","Mumbai",18,30.4
"UK-941","Vistara","Delhi","Mumbai",18,30.4
"UK-955","Vistara","Delhi","Mumbai",18,30.4
"AI-624","Air_India","Delhi","Mumbai",18,27.37
"6E-5041","Indigo","Delhi","Mumbai",18,29.43
"6E-549","Indigo","Delhi","Mumbai",18,29.43
"6E-6722","Indigo","Delhi","Mumbai",18,29.43
"I5-482","AirAsia","Delhi","Mumbai",18,29.92
"AI-805","Air_India","Delhi","Mumbai",18,31.49
"6E-6202","Indigo","Delhi","Mumbai",18,35.01
"6E-2046","Indigo","Delhi","Mumbai",18,42.45
"UK-975","Vistara","Delhi","Mumbai",19,24.28
"UK-953","Vistara","Delhi","Mumbai",19,24.28
"UK-981","Vistara","Delhi","Mumbai",19,26.34
"UK-927","Vistara","Delhi","Mumbai",19,26.48
"UK-993","Vistara","Delhi","Mumbai",19,26.48
"UK-951","Vistara","Delhi","Mumbai",19,26.48
"UK-933","Vistara","Delhi","Mumbai",19,26.48
"UK-985","Vistara","Delhi","Mumbai",19,26.48
"UK-995","Vistara","Delhi","Mumbai",19,26.48
"UK-945","Vistara","Delhi","Mumbai",19,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",19,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",19,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",19,23.64
"6E-171","Indigo","Delhi","Mumbai",19,23.64
"I5-764","AirAsia","Delhi","Mumbai",19,23.64
"6E-2054","Indigo","Delhi","Mumbai",19,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",19,23.64
"6E-5001","Indigo","Delhi","Mumbai",19,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",19,23.64
"6E-5329","Indigo","Delhi","Mumbai",19,23.64
"G8-354","GO_FIRST","Delhi","Mumbai",19,23.64
"6E-2137","Indigo","Delhi","Mumbai",19,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",19,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",19,23.64
"G8-392","GO_FIRST","Delhi","Mumbai",19,23.64
"G8-346","GO_FIRST","Delhi","Mumbai",19,23.64
"I5-482","AirAsia","Delhi","Mumbai",19,23.64
"6E-6261","Indigo","Delhi","Mumbai",19,23.64
"G8-330","GO_FIRST","Delhi","Mumbai",19,23.64
"6E-6278","Indigo","Delhi","Mumbai",19,23.64
"G8-338","GO_FIRST","Delhi","Mumbai",19,23.64
"6E-218","Indigo","Delhi","Mumbai",19,23.64
"G8-323","GO_FIRST","Delhi","Mumbai",19,23.64
"6E-2081","Indigo","Delhi","Mumbai",19,23.64
"AI-868","Air_India","Delhi","Mumbai",19,24.28
"AI-887","Air_India","Delhi","Mumbai",19,24.28
"AI-665","Air_India","Delhi","Mumbai",19,24.28
"AI-865","Air_India","Delhi","Mumbai",19,24.28
"AI-805","Air_India","Delhi","Mumbai",19,24.28
"AI-678","Air_India","Delhi","Mumbai",19,24.28
"SG-8709","SpiceJet","Delhi","Mumbai",19,25.71
"SG-8803","SpiceJet","Delhi","Mumbai",19,25.71
"SG-8157","SpiceJet","Delhi","Mumbai",19,25.71
"SG-8169","SpiceJet","Delhi","Mumbai",19,25.71
"6E-5328","Indigo","Delhi","Mumbai",19,29.43
"UK-943","Vistara","Delhi","Mumbai",19,30.4
"UK-977","Vistara","Delhi","Mumbai",19,30.4
"UK-963","Vistara","Delhi","Mumbai",19,30.4
"UK-941","Vistara","Delhi","Mumbai",19,30.4
"UK-955","Vistara","Delhi","Mumbai",19,30.4
"AI-624","Air_India","Delhi","Mumbai",19,27.37
"6E-6202","Indigo","Delhi","Mumbai",19,29.43
"6E-2046","Indigo","Delhi","Mumbai",19,29.43
"6E-6722","Indigo","Delhi","Mumbai",19,29.43
"6E-549","Indigo","Delhi","Mumbai",19,35.01
"6E-573","Indigo","Delhi","Mumbai",19,35.01
"6E-5041","Indigo","Delhi","Mumbai",19,37.81
"UK-975","Vistara","Delhi","Mumbai",20,24.28
"UK-953","Vistara","Delhi","Mumbai",20,24.28
"UK-927","Vistara","Delhi","Mumbai",20,26.48
"UK-993","Vistara","Delhi","Mumbai",20,26.48
"UK-951","Vistara","Delhi","Mumbai",20,26.48
"UK-933","Vistara","Delhi","Mumbai",20,26.48
"UK-985","Vistara","Delhi","Mumbai",20,26.48
"UK-995","Vistara","Delhi","Mumbai",20,26.48
"UK-945","Vistara","Delhi","Mumbai",20,26.48
"G8-7533","GO_FIRST","Delhi","Mumbai",20,23.64
"G8-7534","GO_FIRST","Delhi","Mumbai",20,23.64
"G8-7535","GO_FIRST","Delhi","Mumbai",20,23.64
"6E-171","Indigo","Delhi","Mumbai",20,23.64
"I5-764","AirAsia","Delhi","Mumbai",20,23.64
"6E-2054","Indigo","Delhi","Mumbai",20,23.64
"G8-530","GO_FIRST","Delhi","Mumbai",20,23.64
"6E-5001","Indigo","Delhi","Mumbai",20,23.64
"G8-334","GO_FIRST","Delhi","Mumbai",20,23.64
"6E-5329","Indigo","Delhi","Mumbai",20,23.64
"6E-2137","Indigo","Delhi","Mumbai",20,23.64
"G8-2501","GO_FIRST","Delhi","Mumbai",20,23.64
"G8-336","GO_FIRST","Delhi","Mumbai",20,23.64
