"earnings","height","weight"
28560.38671875,175,90.7
11953.455078125,163,65.8
33712.96875,160,71.7
28560.38671875,188,106.6
28560.38671875,173,85.7
84054.75,185,94.3
19237.1953125,168,70.8
23362.873046875,173,56.7
84054.75,178,83.9
10865.4287109375,170,90.7
8826.6513671875,163,63.5
23362.873046875,168,79.4
19237.1953125,178,78
38925.3359375,170,61.2
44152.16015625,183,86.2
84054.75,178,77.1
84054.75,175,78
23362.873046875,180,81.6
17171.263671875,165,72.6
28560.38671875,183,113.4
23362.873046875,183,68
19237.1953125,188,79.4
23362.873046875,183,81.6
84054.75,183,79.4
44152.16015625,183,90.7
16081.587890625,193,113.4
12954.765625,168,68
84054.75,185,81.6
15081.9755859375,168,59
8826.6513671875,157,47.6
44152.16015625,175,83.9
12954.765625,190,79.4
33712.96875,188,90.7
84054.75,183,70.3
33712.96875,180,92.1
38925.3359375,173,79.4
20305.509765625,173,83.9
38925.3359375,178,86.2
44152.16015625,188,83
28560.38671875,173,90.7
84054.75,175,79.4
23362.873046875,170,79.4
28560.38671875,178,88.5
84054.75,173,89.8
84054.75,170,90.7
14021.39453125,163,68
20305.509765625,173,63.5
10865.4287109375,178,74.8
49430.109375,168,59
33712.96875,173,63.5
33712.96875,175,86.2
33712.96875,180,90.7
38925.3359375,175,81.6
38925.3359375,188,99.8
49430.109375,180,99.8
28560.38671875,170,68
23362.873046875,173,83.9
38925.3359375,188,86.2
9857.505859375,188,81.6
5675.8955078125,163,77.1
44152.16015625,173,74.8
23362.873046875,178,90.7
15081.9755859375,163,97.1
15081.9755859375,175,77.1
20305.509765625,175,65.8
33712.96875,190,102.1
33712.96875,178,81.6
84054.75,180,77.1
23362.873046875,183,70.3
28560.38671875,193,104.3
18168.841796875,178,117.9
84054.75,180,74.8
23362.873046875,170,88.5
23362.873046875,170,60.3
84054.75,170,95.3
23362.873046875,168,72.6
84054.75,190,74.8
28560.38671875,173,93
44152.16015625,170,81.6
44152.16015625,185,117
23362.873046875,170,75.3
17171.263671875,165,61.2
84054.75,178,95.3
44152.16015625,168,72.6
23362.873046875,175,72.6
19237.1953125,178,74.8
23362.873046875,180,95.3
19237.1953125,165,86.2
18168.841796875,183,73.9
5675.8955078125,183,86.2
84054.75,175,72.6
19237.1953125,183,70.3
84054.75,183,77.1
11953.455078125,160,81.6
14021.39453125,173,65.8
16081.587890625,165,72.6
10865.4287109375,183,79.4
84054.75,190,99.8
5675.8955078125,168,68
15081.9755859375,163,78.9
38925.3359375,183,72.6
84054.75,193,111.1
33712.96875,178,81.6
12954.765625,160,86.2
5675.8955078125,175,66.7
10865.4287109375,173,88.5
23362.873046875,178,74.8
28560.38671875,188,113.4
84054.75,178,90.7
23362.873046875,190,88.5
23362.873046875,188,99.8
84054.75,178,86.2
38925.3359375,178,68
33712.96875,175,83.9
84054.75,180,81.6
38925.3359375,175,99.8
19237.1953125,170,79.4
38925.3359375,178,61.2
44152.16015625,157,66.2
10865.4287109375,165,82.1
17171.263671875,178,104.3
10865.4287109375,168,104.3
18168.841796875,168,95.3
14021.39453125,190,81.6
38925.3359375,183,77.1
23362.873046875,175,77.1
11953.455078125,173,71.7
28560.38671875,185,70.3
11953.455078125,175,74.8
19237.1953125,178,81.6
28560.38671875,183,97.5
44152.16015625,183,71.7
84054.75,180,79.4
28560.38671875,183,86.6
38925.3359375,173,102.1
84054.75,188,93
23362.873046875,178,117.5
20305.509765625,178,80.3
14021.39453125,165,73.9
28560.38671875,198,86.2
38925.3359375,183,86.2
10865.4287109375,160,63.5
17171.263671875,163,70.3
10865.4287109375,185,71.7
23362.873046875,160,68
49430.109375,180,79.4
38925.3359375,178,90.7
23362.873046875,175,90.7
12954.765625,165,72.6
28560.38671875,188,90.7
44152.16015625,178,88.5
20305.509765625,170,95.3
84054.75,173,63.5
11953.455078125,175,88.5
14021.39453125,178,86.2
16081.587890625,165,68
33712.96875,178,81.6
5675.8955078125,183,83.9
33712.96875,173,70.3
20305.509765625,183,81.6
8826.6513671875,160,81.6
84054.75,190,113.4
12954.765625,180,65.8
44152.16015625,173,81.6
15081.9755859375,183,76.2
18168.841796875,180,83.5
23362.873046875,173,68
23362.873046875,170,72.6
23362.873046875,168,88.5
44152.16015625,185,83.9
33712.96875,173,72.6
44152.16015625,178,102.1
19237.1953125,180,81.6
28560.38671875,170,59
10865.4287109375,168,102.1
84054.75,185,68
84054.75,193,124.7
49430.109375,188,97.5
9857.505859375,165,72.6
16081.587890625,160,68
84054.75,178,74.8
28560.38671875,183,102.1
10865.4287109375,175,79.4
84054.75,170,65.8
44152.16015625,193,95.3
33712.96875,183,74.8
33712.96875,183,99.8
33712.96875,185,102.1
28560.38671875,188,85.3
20305.509765625,180,77.1
28560.38671875,180,90.7
84054.75,157,56.7
38925.3359375,178,77.1
9857.505859375,168,58.1
33712.96875,183,88.5
20305.509765625,183,70.3
28560.38671875,175,65.8
23362.873046875,188,99.8
84054.75,173,81.6
33712.96875,180,97.5
49430.109375,173,86.6
28560.38671875,188,74.8
23362.873046875,180,73.9
5675.8955078125,180,83.9
33712.96875,180,131.5
23362.873046875,183,117.9
28560.38671875,168,63.5
84054.75,178,81.6
33712.96875,190,88.5
17171.263671875,178,72.6
44152.16015625,178,76.2
33712.96875,178,61.2
38925.3359375,170,89.8
18168.841796875,178,95.3
16081.587890625,163,68
84054.75,175,68
84054.75,183,83.9
4726.39111328125,185,90.7
49430.109375,183,122.5
33712.96875,180,79.4
23362.873046875,170,77.1
20305.509765625,168,54.4
16081.587890625,178,91.6
8826.6513671875,175,86.2
84054.75,175,95.3
20305.509765625,163,54.4
44152.16015625,183,88.5
84054.75,190,88.5
84054.75,173,77.1
49430.109375,183,81.6
84054.75,163,54.4
33712.96875,183,88.5
23362.873046875,168,90.7
49430.109375,180,90.7
20305.509765625,178,88.5
38925.3359375,170,65.8
44152.16015625,198,133.8
28560.38671875,163,70.3
18168.841796875,180,90.7
16081.587890625,173,167.8
44152.16015625,170,83.9
23362.873046875,170,72.6
38925.3359375,168,68
38925.3359375,183,81.6
49430.109375,183,79.4
84054.75,178,87.5
84054.75,173,81.6
33712.96875,173,77.1
19237.1953125,180,74.8
19237.1953125,168,62.6
28560.38671875,185,81.6
84054.75,175,68
49430.109375,178,74.8
28560.38671875,173,79.4
38925.3359375,180,74.8
19237.1953125,183,77.1
10865.4287109375,188,81.6
44152.16015625,183,88.5
44152.16015625,183,77.1
23362.873046875,170,68
23362.873046875,160,59
84054.75,180,95.3
84054.75,178,84.8
84054.75,168,63.5
23362.873046875,180,65.8
23362.873046875,170,74.8
28560.38671875,173,74.8
84054.75,175,77.1
19237.1953125,183,81.6
23362.873046875,165,64.4
23362.873046875,178,104.3
49430.109375,178,95.3
38925.3359375,183,81.6
84054.75,188,95.3
15081.9755859375,168,63.5
84054.75,175,83.5
28560.38671875,173,76.2
20305.509765625,180,86.2
84054.75,188,90.7
44152.16015625,173,81.6
7782.85400390625,173,92.1
28560.38671875,168,81.6
33712.96875,185,79.4
44152.16015625,173,72.6
15081.9755859375,183,99.8
33712.96875,185,97.5
33712.96875,168,61.2
84054.75,183,83.9
23362.873046875,183,88.5
33712.96875,175,74.8
23362.873046875,190,90.7
28560.38671875,173,70.3
6711.28759765625,165,83.9
84054.75,178,95.3
84054.75,180,83.9
23362.873046875,198,106.6
38925.3359375,180,99.8
84054.75,170,86.2
12954.765625,180,74.8
84054.75,193,95.3
49430.109375,175,74.8
38925.3359375,178,74.8
33712.96875,170,83.9
84054.75,163,54.4
84054.75,185,117.9
17171.263671875,183,79.4
49430.109375,190,83.9
84054.75,180,72.6
16081.587890625,168,65.8
84054.75,170,72.6
28560.38671875,183,79.4
38925.3359375,173,89.8
12954.765625,170,66.7
84054.75,170,97.5
84054.75,185,92.5
44152.16015625,183,90.7
23362.873046875,198,108.9
84054.75,168,79.4
49430.109375,175,81.6
44152.16015625,168,81.6
16081.587890625,168,77.1
84054.75,180,99.8
10865.4287109375,168,90.7
84054.75,173,72.6
10865.4287109375,170,65.8
38925.3359375,173,79.4
23362.873046875,170,68
38925.3359375,170,77.1
16081.587890625,160,88.9
49430.109375,180,81.6
28560.38671875,180,81.6
23362.873046875,183,113.4
23362.873046875,170,83
33712.96875,175,86.2
44152.16015625,178,72.6
38925.3359375,175,88.5
33712.96875,175,72.1
44152.16015625,178,88.5
28560.38671875,188,79.4
44152.16015625,180,77.1
14021.39453125,183,77.1
84054.75,173,88.5
84054.75,196,131.1
23362.873046875,190,74.8
33712.96875,165,77.1
23362.873046875,175,79.4
33712.96875,170,72.6
44152.16015625,178,97.5
10865.4287109375,183,72.6
44152.16015625,178,103.4
44152.16015625,183,86.2
28560.38671875,170,74.8
84054.75,183,95.3
38925.3359375,173,68
44152.16015625,173,68
44152.16015625,173,81.6
84054.75,178,61.2
44152.16015625,180,86.2
28560.38671875,185,90.7
84054.75,188,99.8
44152.16015625,175,90.7
38925.3359375,178,63.5
5675.8955078125,183,136.1
23362.873046875,175,65.8
84054.75,175,90.7
44152.16015625,185,102.1
44152.16015625,183,77.1
49430.109375,175,76.2
23362.873046875,178,72.6
44152.16015625,168,83.9
84054.75,183,99.8
38925.3359375,180,71.2
33712.96875,180,76.2
23362.873046875,168,65.8
44152.16015625,183,85.3
44152.16015625,170,81.6
84054.75,173,68
84054.75,178,81.6
44152.16015625,163,99.8
84054.75,196,108
23362.873046875,168,79.4
18168.841796875,175,83.9
49430.109375,183,111.1
84054.75,183,113.4
84054.75,183,81.6
38925.3359375,183,104.3
23362.873046875,173,72.6
33712.96875,183,106.6
84054.75,183,93
28560.38671875,178,77.1
84054.75,170,72.6
38925.3359375,173,82.6
23362.873046875,185,68
44152.16015625,183,90.7
84054.75,180,77.1
84054.75,183,129.3
84054.75,188,83.9
84054.75,173,81.6
84054.75,180,74.8
84054.75,180,70.3
38925.3359375,173,72.6
38925.3359375,180,97.5
16081.587890625,170,70.8
33712.96875,175,90.7
84054.75,180,89.8
23362.873046875,178,111.1
44152.16015625,173,97.5
33712.96875,180,108.9
38925.3359375,183,70.3
23362.873046875,180,68
23362.873046875,196,63.5
84054.75,180,88.5
11953.455078125,165,61.2
44152.16015625,173,88.5
84054.75,183,83.9
84054.75,183,88.5
84054.75,180,86.2
23362.873046875,180,95.3
28560.38671875,170,64.4
84054.75,183,72.6
23362.873046875,173,68
44152.16015625,180,83.9
23362.873046875,188,113.4
84054.75,173,78
33712.96875,183,77.1
84054.75,178,81.6
19237.1953125,173,72.6
38925.3359375,173,83.9
84054.75,183,81.6
84054.75,193,88.5
33712.96875,178,72.6
84054.75,183,86.2
84054.75,183,90.7
28560.38671875,183,104.3
49430.109375,175,76.2
49430.109375,188,99.8
84054.75,190,97.5
38925.3359375,173,80.7
49430.109375,173,65.8
84054.75,183,72.6
84054.75,180,77.1
84054.75,178,122.5
15081.9755859375,178,90.7
28560.38671875,175,79.4
84054.75,185,89.8
84054.75,185,127
84054.75,183,117.9
28560.38671875,185,93
84054.75,180,81.6
28560.38671875,173,63.5
33712.96875,180,73.5
33712.96875,178,81.6
28560.38671875,178,81.6
84054.75,180,99.8
84054.75,178,86.2
23362.873046875,155,65.8
84054.75,185,83.9
84054.75,180,90.7
23362.873046875,188,70.3
33712.96875,168,77.1
84054.75,188,108.9
33712.96875,185,86.2
28560.38671875,180,79.4
84054.75,175,70.3
4726.39111328125,170,61.2
33712.96875,183,117.9
23362.873046875,193,90.7
16081.587890625,175,86.2
49430.109375,183,77.1
23362.873046875,168,69.9
84054.75,178,83.9
15081.9755859375,188,81.6
84054.75,190,88.5
84054.75,178,136.1
18168.841796875,178,93
49430.109375,173,78.5
84054.75,173,55.3
44152.16015625,175,81.6
33712.96875,168,61.2
20305.509765625,178,81.6
84054.75,188,86.2
84054.75,180,79.4
33712.96875,178,90.7
84054.75,185,108.9
16081.587890625,175,81.6
28560.38671875,188,77.1
84054.75,180,108.9
84054.75,168,81.6
84054.75,190,95.3
33712.96875,190,86.2
84054.75,178,81.6
38925.3359375,175,81.6
33712.96875,183,113.4
33712.96875,175,79.4
49430.109375,185,86.2
10865.4287109375,183,90.7
23362.873046875,193,78
84054.75,185,95.3
49430.109375,170,70.3
44152.16015625,168,72.6
84054.75,178,97.5
49430.109375,178,90.7
38925.3359375,180,115.7
7782.85400390625,183,89.8
44152.16015625,180,74.8
49430.109375,152,59.4
28560.38671875,178,74.8
33712.96875,168,68
84054.75,175,94.3
33712.96875,183,68
18168.841796875,185,83.9
9857.505859375,188,95.3
84054.75,173,83.5
38925.3359375,180,81.6
49430.109375,183,88.5
44152.16015625,188,99.8
84054.75,180,86.2
84054.75,183,108.9
28560.38671875,173,76.2
44152.16015625,180,96.2
49430.109375,178,81.6
49430.109375,180,104.3
23362.873046875,168,63.5
33712.96875,183,70.3
49430.109375,180,96.6
18168.841796875,180,127
49430.109375,175,79.4
33712.96875,185,88.5
33712.96875,180,77.1
44152.16015625,173,70.8
23362.873046875,188,88.5
38925.3359375,183,94.3
23362.873046875,180,76.2
33712.96875,183,74.8
84054.75,180,78
84054.75,173,72.6
28560.38671875,188,117.9
84054.75,183,111.1
38925.3359375,190,81.6
49430.109375,173,88.5
33712.96875,178,81.6
84054.75,173,68
23362.873046875,185,90.7
23362.873046875,185,83.9
23362.873046875,173,87.1
23362.873046875,178,68
84054.75,178,113.4
28560.38671875,185,89.8
28560.38671875,183,78.5
28560.38671875,180,89.4
84054.75,178,74.8
28560.38671875,173,63.5
49430.109375,170,77.1
33712.96875,165,80.7
38925.3359375,170,59
44152.16015625,183,108.9
44152.16015625,180,90.7
38925.3359375,165,72.6
28560.38671875,175,83.9
44152.16015625,178,102.1
19237.1953125,168,70.3
84054.75,180,86.2
23362.873046875,173,88.5
84054.75,180,95.3
49430.109375,175,93
44152.16015625,173,81.6
28560.38671875,180,81.6
33712.96875,170,70.3
23362.873046875,168,68
44152.16015625,183,108.9
20305.509765625,170,74.8
84054.75,180,81.6
28560.38671875,175,79.4
84054.75,180,79.4
38925.3359375,175,93
16081.587890625,185,90.7
38925.3359375,163,58.1
33712.96875,170,65.8
23362.873046875,178,72.6
18168.841796875,190,90.7
84054.75,178,68
44152.16015625,190,99.8
33712.96875,180,127
84054.75,180,83
33712.96875,183,90.7
23362.873046875,185,108.9
84054.75,188,111.1
28560.38671875,163,74.8
84054.75,188,95.3
19237.1953125,175,78
84054.75,168,70.3
16081.587890625,173,65.8
23362.873046875,175,86.2
84054.75,163,71.2
28560.38671875,185,97.5
18168.841796875,178,90.7
23362.873046875,173,65.8
17171.263671875,183,95.3
28560.38671875,165,94.8
10865.4287109375,193,108.9
33712.96875,178,88.5
84054.75,185,93
23362.873046875,183,95.3
28560.38671875,173,88.5
44152.16015625,178,90.7
23362.873046875,178,56.7
38925.3359375,185,83.9
38925.3359375,175,68
84054.75,185,93
17171.263671875,190,111.1
84054.75,183,99.8
23362.873046875,165,65.8
33712.96875,190,86.2
28560.38671875,183,99.8
33712.96875,178,90.7
33712.96875,178,90.7
23362.873046875,170,81.6
84054.75,168,90.7
44152.16015625,190,68
84054.75,175,104.3
38925.3359375,188,104.3
84054.75,173,81.6
23362.873046875,168,52.2
23362.873046875,183,129.3
44152.16015625,180,93
44152.16015625,178,97.5
49430.109375,180,74.8
23362.873046875,175,65.8
28560.38671875,190,108.9
33712.96875,173,65.8
38925.3359375,170,65.8
28560.38671875,185,70.8
84054.75,185,88.5
33712.96875,183,88.5
38925.3359375,183,83.9
84054.75,183,90.7
84054.75,185,113.4
84054.75,170,68
28560.38671875,183,93
12954.765625,175,72.6
6711.28759765625,178,72.6
23362.873046875,180,90.7
38925.3359375,173,72.6
18168.841796875,173,61.2
84054.75,185,95.3
84054.75,180,77.1
23362.873046875,170,54.4
84054.75,188,94.3
38925.3359375,188,95.3
23362.873046875,178,99.8
49430.109375,175,88.5
15081.9755859375,183,76.2
84054.75,178,89.8
38925.3359375,188,77.1
49430.109375,173,81.6
38925.3359375,183,86.2
49430.109375,185,95.3
84054.75,175,70.3
23362.873046875,170,68
84054.75,178,83.9
28560.38671875,168,86.2
28560.38671875,178,74.8
28560.38671875,173,74.8
28560.38671875,165,74.8
38925.3359375,178,81.6
44152.16015625,175,63.5
49430.109375,190,122.5
44152.16015625,180,78.5
44152.16015625,163,90.7
23362.873046875,183,83.9
28560.38671875,175,77.1
84054.75,178,90.7
38925.3359375,178,83.9
84054.75,183,83.9
84054.75,178,113.4
84054.75,190,79.4
44152.16015625,185,65.8
23362.873046875,183,68
84054.75,175,81.6
33712.96875,185,81.6
84054.75,168,70.8
49430.109375,183,72.6
49430.109375,180,95.3
23362.873046875,170,65.3
23362.873046875,180,102.1
44152.16015625,173,79.4
84054.75,183,79.4
49430.109375,173,63.5
44152.16015625,170,67.1
44152.16015625,163,79.4
15081.9755859375,175,70.3
9857.505859375,173,56.7
9857.505859375,185,106.6
18168.841796875,180,65.8
33712.96875,180,88.5
28560.38671875,160,72.6
28560.38671875,183,88.5
49430.109375,175,72.6
84054.75,170,74.8
44152.16015625,178,90.7
20305.509765625,175,67.1
84054.75,163,68
44152.16015625,170,72.1
33712.96875,165,68
38925.3359375,180,99.8
44152.16015625,165,60.8
18168.841796875,173,68
84054.75,180,97.1
33712.96875,178,83.9
84054.75,180,81.6
33712.96875,173,63.5
38925.3359375,170,68
38925.3359375,183,79.4
19237.1953125,185,70.3
23362.873046875,175,81.6
16081.587890625,180,70.3
20305.509765625,170,68
33712.96875,178,81.6
23362.873046875,173,86.2
33712.96875,183,95.3
49430.109375,178,83.9
38925.3359375,185,77.1
44152.16015625,183,79.4
23362.873046875,175,68
44152.16015625,180,90.7
84054.75,173,81.6
33712.96875,196,93
16081.587890625,188,124.7
15081.9755859375,185,104.3
84054.75,185,74.8
23362.873046875,165,81.6
44152.16015625,185,95.3
7782.85400390625,178,83.9
23362.873046875,170,101.6
84054.75,183,90.7
49430.109375,170,72.6
49430.109375,170,72.6
33712.96875,180,90.7
49430.109375,163,54.4
33712.96875,170,68
33712.96875,180,68
16081.587890625,170,74.8
44152.16015625,178,74.8
84054.75,190,97.5
84054.75,188,95.3
20305.509765625,178,81.6
44152.16015625,188,72.6
23362.873046875,180,77.6
84054.75,175,81.6
33712.96875,173,77.1
18168.841796875,178,81.6
28560.38671875,183,90.7
23362.873046875,185,77.1
23362.873046875,198,113.4
38925.3359375,173,81.6
23362.873046875,173,99.8
10865.4287109375,185,102.1
49430.109375,185,102.1
15081.9755859375,168,72.6
44152.16015625,170,82.6
84054.75,175,79.4
9857.505859375,178,86.2
8826.6513671875,183,63.5
18168.841796875,183,83.9
16081.587890625,170,81.6
38925.3359375,180,86.2
20305.509765625,188,83.9
23362.873046875,180,143.3
8826.6513671875,152,59
44152.16015625,183,72.6
12954.765625,178,99.8
33712.96875,180,83.9
23362.873046875,173,72.6
10865.4287109375,188,124.7
84054.75,170,74.8
33712.96875,173,77.1
33712.96875,183,74.8
38925.3359375,183,65.8
28560.38671875,163,61.2
16081.587890625,178,54.4
23362.873046875,183,104.3
28560.38671875,173,68
10865.4287109375,160,73.9
84054.75,185,97.5
23362.873046875,183,95.3
19237.1953125,170,61.2
28560.38671875,178,72.6
23362.873046875,173,72.6
38925.3359375,178,65.8
33712.96875,173,88.5
38925.3359375,173,63.5
16081.587890625,183,90.7
84054.75,196,108.9
33712.96875,178,90.7
44152.16015625,188,97.5
84054.75,173,74.8
38925.3359375,175,90.7
19237.1953125,175,70.8
84054.75,183,108.9
19237.1953125,180,61.2
16081.587890625,183,116.1
33712.96875,173,68
9857.505859375,175,63.5
20305.509765625,180,90.7
84054.75,180,77.1
23362.873046875,183,94.3
84054.75,173,99.8
84054.75,183,113.4
18168.841796875,180,95.3
84054.75,185,106.6
23362.873046875,180,72.6
38925.3359375,180,108.9
11953.455078125,157,55.3
12954.765625,173,86.2
23362.873046875,155,54.4
7782.85400390625,180,72.6
33712.96875,178,65.8
12954.765625,188,65.8
38925.3359375,180,77.1
6711.28759765625,178,104.8
28560.38671875,168,68
28560.38671875,163,65.8
44152.16015625,196,77.1
33712.96875,178,88.5
84054.75,178,86.2
12954.765625,180,68
49430.109375,178,90.7
84054.75,196,108.9
38925.3359375,175,77.1
33712.96875,173,65.8
49430.109375,183,99.8
44152.16015625,175,81.6
23362.873046875,180,76.2
84054.75,178,95.3
23362.873046875,183,86.2
23362.873046875,183,86.2
23362.873046875,183,59
33712.96875,183,81.6
28560.38671875,173,73.5
23362.873046875,180,81.6
84054.75,168,111.1
33712.96875,183,90.7
15081.9755859375,170,99.8
15081.9755859375,185,92.5
23362.873046875,180,79.4
20305.509765625,178,79.4
23362.873046875,180,65.8
84054.75,193,95.3
49430.109375,183,83.9
33712.96875,188,78
44152.16015625,180,83.9
23362.873046875,170,65.8
33712.96875,178,86.2
28560.38671875,165,63.5
23362.873046875,180,97.5
44152.16015625,175,79.4
84054.75,173,71.7
12954.765625,183,74.8
18168.841796875,170,64.9
44152.16015625,178,79.4
20305.509765625,170,66.7
84054.75,188,81.6
19237.1953125,173,81.6
33712.96875,190,99.8
49430.109375,180,57.6
38925.3359375,175,83.9
84054.75,175,81.6
23362.873046875,188,95.3
38925.3359375,178,78.9
23362.873046875,168,81.6
9857.505859375,160,50.8
28560.38671875,175,74.8
38925.3359375,168,77.1
84054.75,170,81.6
18168.841796875,178,72.6
49430.109375,185,95.3
84054.75,185,90.7
44152.16015625,173,72.6
11953.455078125,178,86.2
49430.109375,175,74.8
38925.3359375,188,227.2
16081.587890625,188,99.8
38925.3359375,175,83.9
38925.3359375,180,108.9
49430.109375,180,74.8
11953.455078125,170,65.8
28560.38671875,175,65.8
33712.96875,180,85.7
84054.75,183,97.5
16081.587890625,168,65.8
44152.16015625,188,68
16081.587890625,183,79.4
28560.38671875,178,78
20305.509765625,170,68
33712.96875,190,70.3
38925.3359375,188,99.8
38925.3359375,175,68
84054.75,180,99.8
33712.96875,185,74.8
44152.16015625,188,74.8
33712.96875,173,68
33712.96875,178,81.6
11953.455078125,155,54.4
44152.16015625,183,95.3
84054.75,175,83.9
44152.16015625,180,83.9
19237.1953125,173,68
84054.75,183,72.6
17171.263671875,178,81.6
38925.3359375,178,83.9
28560.38671875,170,59
84054.75,173,70.3
84054.75,178,79.4
84054.75,183,83.9
19237.1953125,185,95.3
19237.1953125,180,83.9
28560.38671875,175,65.8
33712.96875,180,79.4
84054.75,180,89.8
28560.38671875,178,79.4
33712.96875,170,77.1
44152.16015625,188,95.3
84054.75,173,77.1
28560.38671875,180,77.1
84054.75,185,75.7
44152.16015625,188,73.9
28560.38671875,188,81.6
44152.16015625,183,108.9
84054.75,175,81.6
44152.16015625,175,74.8
84054.75,188,97.5
38925.3359375,180,93.9
44152.16015625,183,81.6
84054.75,183,102.1
84054.75,175,104.3
28560.38671875,165,90.7
33712.96875,175,79.4
19237.1953125,175,72.6
84054.75,175,86.2
18168.841796875,168,74.8
7782.85400390625,173,86.2
84054.75,183,104.3
44152.16015625,183,68
84054.75,175,77.1
28560.38671875,170,79.4
38925.3359375,163,63.5
49430.109375,185,81.6
84054.75,175,74.8
19237.1953125,170,73.5
28560.38671875,185,81.6
84054.75,183,95.3
44152.16015625,180,81.6
33712.96875,178,104.3
49430.109375,188,74.8
44152.16015625,180,83.9
33712.96875,185,86.2
28560.38671875,178,90.7
23362.873046875,173,90.7
18168.841796875,185,77.1
18168.841796875,183,97.5
20305.509765625,178,59
33712.96875,178,70.3
33712.96875,183,95.3
84054.75,188,85.3
84054.75,180,88.5
44152.16015625,178,79.4
23362.873046875,173,63.5
38925.3359375,183,79.4
23362.873046875,175,81.6
38925.3359375,190,90.7
19237.1953125,165,79.4
33712.96875,175,74.8
16081.587890625,165,83.9
49430.109375,183,88.5
49430.109375,178,83.9
38925.3359375,185,97.5
28560.38671875,183,83.9
38925.3359375,170,72.6
23362.873046875,175,120.2
28560.38671875,183,74.8
28560.38671875,173,61.2
38925.3359375,173,79.4
5675.8955078125,170,68
44152.16015625,180,104.3
33712.96875,173,94.8
23362.873046875,178,99.8
38925.3359375,173,81.6
33712.96875,188,90.7
23362.873046875,183,72.6
38925.3359375,190,88.5
23362.873046875,188,78
38925.3359375,196,102.5
33712.96875,178,72.6
38925.3359375,180,79.4
8826.6513671875,170,63.5
15081.9755859375,183,86.2
44152.16015625,188,136.1
84054.75,173,93.9
84054.75,170,81.6
38925.3359375,165,81.6
4726.39111328125,168,63.5
49430.109375,180,91.6
44152.16015625,183,106.6
84054.75,193,80.7
44152.16015625,170,77.1
38925.3359375,175,68
15081.9755859375,170,61.2
23362.873046875,178,74.8
49430.109375,173,76.2
38925.3359375,178,88.5
84054.75,178,88.5
23362.873046875,173,79.4
16081.587890625,170,71.7
7782.85400390625,180,84.8
84054.75,183,102.1
20305.509765625,173,84.4
28560.38671875,188,104.3
44152.16015625,173,71.7
23362.873046875,160,85.7
33712.96875,180,104.3
19237.1953125,170,72.6
38925.3359375,180,90.7
23362.873046875,175,79.4
33712.96875,170,75.3
15081.9755859375,183,74.8
23362.873046875,178,90.7
44152.16015625,168,74.8
38925.3359375,175,79.4
44152.16015625,180,86.2
84054.75,185,90.7
84054.75,196,104.3
49430.109375,175,81.6
84054.75,178,90.7
7782.85400390625,175,131.5
18168.841796875,190,86.2
23362.873046875,175,68
84054.75,178,83.9
84054.75,165,86.2
84054.75,178,102.5
28560.38671875,175,95.3
38925.3359375,180,77.1
49430.109375,173,83.9
84054.75,178,109.3
7782.85400390625,165,65.8
38925.3359375,185,88.5
20305.509765625,163,61.2
28560.38671875,180,68
44152.16015625,188,122.5
38925.3359375,170,79.4
38925.3359375,180,83.9
14021.39453125,178,72.6
15081.9755859375,180,86.2
33712.96875,178,86.2
18168.841796875,183,83.9
23362.873046875,173,74.8
20305.509765625,185,95.3
28560.38671875,170,84.8
84054.75,183,95.3
38925.3359375,175,77.1
28560.38671875,180,90.7
84054.75,163,108.9
33712.96875,173,81.6
28560.38671875,178,72.6
23362.873046875,175,68
28560.38671875,183,72.6
33712.96875,168,65.8
38925.3359375,183,91.6
84054.75,188,102.1
10865.4287109375,178,81.2
84054.75,180,86.2
16081.587890625,173,72.6
84054.75,178,68
84054.75,175,91.6
28560.38671875,173,68
28560.38671875,168,73.9
28560.38671875,175,88.5
28560.38671875,183,81.6
23362.873046875,173,81.6
84054.75,180,93
33712.96875,168,59
38925.3359375,180,75.7
18168.841796875,183,78
84054.75,170,72.6
84054.75,170,70.3
9857.505859375,170,74.8
28560.38671875,168,72.6
84054.75,180,74.8
44152.16015625,170,63.5
38925.3359375,178,86.2
49430.109375,196,97.5
49430.109375,183,108.9
20305.509765625,178,90.7
33712.96875,183,70.3
20305.509765625,165,68
28560.38671875,175,65.8
33712.96875,180,86.2
28560.38671875,165,99.8
20305.509765625,188,87.1
84054.75,180,72.6
84054.75,188,86.2
23362.873046875,180,83.9
33712.96875,180,98.9
49430.109375,173,85.3
38925.3359375,163,97.5
12954.765625,190,111.1
23362.873046875,175,81.6
38925.3359375,178,106.6
38925.3359375,175,79.4
38925.3359375,175,83.9
23362.873046875,170,65.8
38925.3359375,183,83.9
17171.263671875,170,77.1
84054.75,185,90.7
84054.75,173,83.9
33712.96875,183,74.8
84054.75,180,77.1
49430.109375,178,72.6
19237.1953125,178,95.3
49430.109375,180,105.2
18168.841796875,193,86.2
44152.16015625,180,79.4
84054.75,173,83.9
84054.75,170,77.1
28560.38671875,190,90.7
33712.96875,168,65.8
84054.75,178,83.5
38925.3359375,183,68.9
38925.3359375,188,99.8
28560.38671875,168,68
23362.873046875,183,68
5675.8955078125,183,63.5
28560.38671875,185,104.3
33712.96875,175,90.7
49430.109375,180,86.2
84054.75,183,93
84054.75,173,68
20305.509765625,188,88.5
84054.75,185,102.1
84054.75,178,81.6
84054.75,173,86.2
44152.16015625,178,108.9
